-2.30452,-1.76135,4.405,0
-2.1828,-1.71736,4.295,0
-2.14516,-1.73887,4.3488,0
-2.05444,-1.71736,4.295,0
-1.96524,-1.69577,4.241,0
-1.90188,-1.69577,4.241,0
-1.83851,-1.69577,4.241,0
-1.79774,-1.71736,4.295,0
-1.75528,-1.73887,4.3488,0
-1.71214,-1.76135,4.405,0
-1.69005,-1.80813,4.522,0
-1.66661,-1.85731,4.645,0
-1.66495,-1.93608,4.842,0
-1.61529,-1.96367,4.911,0
-1.6113,-2.05204,5.132,0
-1.51189,-2.02165,5.056,0
2.27349,-1.73887,4.3488,0
2.22566,-1.65499,4.139,0
-2.6383,-1.78839,4.645,0
-2.46824,-1.71832,4.463,0
-2.40155,-1.71832,4.463,0
-2.30452,-1.69599,4.405,0
-2.21014,-1.67435,4.3488,0
-2.14516,-1.67435,4.3488,0
-2.05444,-1.65364,4.295,0
-1.99027,-1.65364,4.295,0
-1.92609,-1.65364,4.295,0
-1.86192,-1.65364,4.295,0
-1.79774,-1.65364,4.295,0
-1.75528,-1.67435,4.3488,0
-1.71214,-1.69599,4.405,0
-1.71247,-1.76414,4.582,0
-1.66661,-1.78839,4.645,0
-1.66495,-1.86424,4.842,0
-0.482797,-2.06907,5.374,0
2.26651,-1.71832,4.463,0
2.27349,-1.67435,4.3488,0
2.22566,-1.59358,4.139,0
-2.67408,-1.7428,4.708,0
-2.46824,-1.6521,4.463,0
-2.40155,-1.6521,4.463,0
-2.27512,-1.60983,4.3488,0
-2.2387,-1.63063,4.405,0
-2.11862,-1.58991,4.295,0
-2.08018,-1.60983,4.3488,0
-1.99027,-1.58991,4.295,0
-1.92609,-1.58991,4.295,0
-1.86192,-1.58991,4.295,0
-1.79774,-1.58991,4.295,0
-1.75528,-1.60983,4.3488,0
-1.71214,-1.63063,4.405,0
-1.69005,-1.67395,4.522,0
2.17296,-1.49589,4.041,0
-2.21014,-1.54531,4.3488,0
-2.17288,-1.56528,4.405,0
-2.08018,-1.54531,4.3488,0
-2.0152,-1.54531,4.3488,0
-1.95022,-1.54531,4.3488,0
-1.88524,-1.54531,4.3488,0
-1.82026,-1.54531,4.3488,0
-1.77796,-1.56528,4.405,0
1.67026,-1.41923,3.994,0
2.14769,-1.41923,3.994,0
1.16565,-1.32899,3.903,0
-0.251212,-1.30238,4.19,0
-0.41416,-0.409636,1.731,1
-0.376855,-0.397567,1.68,1
-0.341702,-0.386208,1.632,1
-0.416074,-0.385728,1.739,1
-0.378649,-0.374415,1.688,1
-0.344843,-0.365321,1.647,1
-0.311289,-0.355118,1.601,1
-0.279469,-0.345358,1.557,1
-0.42038,-0.363652,1.757,1
-0.386276,-0.356408,1.722,1
-0.348193,-0.344197,1.663,1
-0.314205,-0.334469,1.616,1
-0.282161,-0.325362,1.572,1
-0.252749,-0.317911,1.536,1
-0.22486,-0.311081,1.503,1
-0.42708,-0.342964,1.785,1
-0.390089,-0.334125,1.739,1
-0.351752,-0.322789,1.68,1
-0.317316,-0.313567,1.632,1
-0.28611,-0.306266,1.594,1
-0.255052,-0.297812,1.55,1
-0.225758,-0.289934,1.509,1
-0.197151,-0.281288,1.464,1
-0.433779,-0.321444,1.813,1
-0.394127,-0.311516,1.757,1
-0.356986,-0.302296,1.705,1
-0.320233,-0.292013,1.647,1
-0.288803,-0.285275,1.609,1
-0.257356,-0.277297,1.564,1
-0.227853,-0.270027,1.523,1
-0.199709,-0.262935,1.483,1
-0.171564,-0.25407,1.433,1
-0.147742,-0.249993,1.41,1
-0.400408,-0.289996,1.785,1
-0.36243,-0.281223,1.731,1
-0.324899,-0.271476,1.671,1
-0.291495,-0.26384,1.624,1
-0.260976,-0.257666,1.586,1
-0.229798,-0.249543,1.536,1
-0.20146,-0.243045,1.496,1
-0.173839,-0.235896,1.452,1
-0.148894,-0.23086,1.421,1
-0.125056,-0.226148,1.392,1
-0.102235,-0.221762,1.365,1
-0.406689,-0.267646,1.813,1
-0.36599,-0.25805,1.748,1
-0.33151,-0.251703,1.705,1
-0.295623,-0.24314,1.647,1
-0.264761,-0.23753,1.609,1
-0.232939,-0.229854,1.557,1
-0.204153,-0.223801,1.516,1
-0.176832,-0.218044,1.477,1
-0.151409,-0.21332,1.445,1
-0.126674,-0.208153,1.41,1
-0.102609,-0.202248,1.37,1
-0.0805198,-0.198262,1.343,1
-0.0590572,-0.193685,1.312,1
-0.411175,-0.243403,1.833,1
-0.373736,-0.237029,1.785,1
-0.334815,-0.228663,1.722,1
-0.299931,-0.221891,1.671,1
-0.267229,-0.21565,1.624,1
-0.237278,-0.210604,1.586,1
-0.206846,-0.203964,1.536,1
-0.179106,-0.198653,1.496,1
-0.152143,-0.19281,1.452,1
-0.127123,-0.187897,1.415,1
-0.104257,-0.184843,1.392,1
-0.0808795,-0.179133,1.349,1
-0.0588321,-0.173556,1.307,1
-0.0385811,-0.170369,1.283,1
-0.415662,-0.218566,1.853,1
-0.379599,-0.213848,1.813,1
-0.339871,-0.206181,1.748,1
-0.302982,-0.199104,1.688,1
-0.269697,-0.193324,1.639,1
-0.240719,-0.189786,1.609,1
-0.209674,-0.183652,1.557,1
-0.180663,-0.17799,1.509,1
-0.1534,-0.172682,1.464,1
-0.12874,-0.169026,1.433,1
-0.105156,-0.165605,1.404,1
-0.0818388,-0.161005,1.365,1
-0.0595073,-0.155933,1.322,1
-0.0387314,-0.151923,1.288,1
-0.0191229,-0.149092,1.264,1
-0.000231803,-0.146379,1.241,1
-0.417905,-0.192105,1.863,1
-0.381693,-0.18798,1.823,1
-0.343371,-0.182102,1.766,1
-0.30747,-0.176637,1.713,1
-0.274963,-0.172306,1.671,1
-0.241766,-0.166635,1.616,1
-0.212637,-0.16282,1.579,1
-0.183057,-0.157664,1.529,1
-0.155391,-0.152921,1.483,1
-0.130447,-0.149724,1.452,1
-0.10598,-0.145909,1.415,1
-0.0827981,-0.142403,1.381,1
-0.0602275,-0.137969,1.338,1
-0.0391524,-0.134257,1.302,1
-0.0192591,-0.131266,1.273,1
-0.000233485,-0.128895,1.25,1
0.0179867,-0.125698,1.219,1
0.0356963,-0.123945,1.202,1
-0.390068,-0.164464,1.863,1
-0.347065,-0.157578,1.785,1
-0.312137,-0.153517,1.739,1
-0.279077,-0.149721,1.696,1
-0.245207,-0.144689,1.639,1
-0.214657,-0.140717,1.594,1
-0.184733,-0.136214,1.543,1
-0.157487,-0.132683,1.503,1
-0.132693,-0.130388,1.477,1
-0.107328,-0.126504,1.433,1
-0.0834576,-0.122884,1.392,1
-0.0607226,-0.119088,1.349,1
-0.0394531,-0.115822,1.312,1
-0.019486,-0.113703,1.288,1
-0.000235166,-0.111143,1.259,1
0.0181048,-0.108318,1.227,1
0.0356963,-0.106111,1.202,1
-0.392162,-0.137557,1.873,1
-0.352509,-0.133151,1.813,1
-0.313752,-0.128377,1.748,1
-0.281874,-0.125806,1.713,1
-0.247601,-0.121547,1.655,1
-0.21762,-0.118683,1.616,1
-0.18641,-0.114349,1.557,1
-0.158849,-0.111338,1.516,1
-0.133232,-0.108915,1.483,1
-0.108227,-0.106124,1.445,1
-0.0841771,-0.103113,1.404,1
-0.0614429,-0.100249,1.365,1
-0.0399343,-0.0975312,1.328,1
-0.0196978,-0.0956217,1.302,1
-0.000237781,-0.0934919,1.273,1
0.0182376,-0.0907745,1.236,1
0.0360527,-0.0891588,1.214,1
-0.398652,-0.111585,1.904,1
-0.362231,-0.109182,1.863,1
-0.322009,-0.105138,1.794,1
-0.286152,-0.101915,1.739,1
-0.251341,-0.098457,1.68,1
-0.219774,-0.0956439,1.632,1
-0.189882,-0.0929481,1.586,1
-0.162411,-0.0908383,1.55,1
-0.135029,-0.0880838,1.503,1
-0.1092,-0.0854466,1.458,1
-0.085556,-0.0836298,1.427,1
-0.0624331,-0.0812856,1.387,1
-0.0403853,-0.078707,1.343,1
-0.0198491,-0.0768902,1.312,1
-0.000238715,-0.0748976,1.278,1
0.0184441,-0.0732567,1.25,1
0.0362011,-0.0714399,1.219,1
-0.405352,-0.0847359,1.936,1
-0.364175,-0.0819785,1.873,1
-0.325419,-0.0793524,1.813,1
-0.290595,-0.0772953,1.766,1
-0.256278,-0.0749755,1.713,1
-0.221794,-0.0720868,1.647,1
-0.190839,-0.0697671,1.594,1
-0.163145,-0.0681476,1.557,1
-0.136196,-0.0663531,1.516,1
-0.110623,-0.0646462,1.477,1
-0.0862755,-0.0629829,1.439,1
-0.0626582,-0.0609258,1.392,1
-0.0405658,-0.0590438,1.349,1
-0.0200912,-0.0581246,1.328,1
-0.00024133,-0.056549,1.292,1
0.0185769,-0.0551046,1.259,1
0.036706,-0.0540979,1.236,1
-0.407655,-0.0563301,1.947,1
-0.370202,-0.0550861,1.904,1
-0.330804,-0.0533212,1.843,1
-0.293722,-0.0516432,1.785,1
-0.258971,-0.0500809,1.731,1
-0.226238,-0.0486054,1.68,1
-0.194431,-0.0469852,1.624,1
-0.164716,-0.0454807,1.572,1
-0.137993,-0.0444392,1.536,1
-0.111522,-0.0430794,1.489,1
-0.0870549,-0.0420089,1.452,1
-0.0634684,-0.0407938,1.41,1
-0.0411973,-0.0396365,1.37,1
-0.0201668,-0.038566,1.333,1
-0.000244131,-0.0378138,1.307,1
0.0187835,-0.0368301,1.273,1
0.0371218,-0.0361647,1.25,1
-0.37448,-0.0271469,1.926,1
-0.332599,-0.026118,1.853,1
-0.299974,-0.0256951,1.823,1
-0.262861,-0.0247649,1.757,1
-0.226238,-0.0236795,1.68,1
-0.196227,-0.0231017,1.639,1
-0.166183,-0.0223546,1.586,1
-0.139251,-0.0218472,1.55,1
-0.11302,-0.0212693,1.509,1
-0.0877744,-0.020635,1.464,1
-0.0642337,-0.0201135,1.427,1
-0.041528,-0.0194651,1.381,1
-0.0204845,-0.0190846,1.354,1
-0.000245065,-0.0184926,1.312,1
0.0190048,-0.0181543,1.288,1
0.0372702,-0.0176892,1.255,1
-0.378563,0.00144434,1.947,1
-0.336188,0.00138944,1.873,1
-0.30162,0.00135977,1.833,1
-0.265703,0.00131749,1.776,1
-0.230682,0.00127075,1.713,1
-0.1991,0.00123366,1.663,1
-0.168593,0.0011936,1.609,1
-0.141228,0.00116615,1.572,1
-0.114518,0.00113426,1.529,1
-0.0889135,0.00110013,1.483,1
-0.0650439,0.00107194,1.445,1
-0.0418588,0.00103263,1.392,1
-0.0206509,0.0010126,1.365,1
-0.000248988,0.000988857,1.333,1
0.0191376,0.000962152,1.297,1
0.0376563,0.000940638,1.268,1
-0.385174,0.0308613,1.981,1
-0.341753,0.0296617,1.904,1
-0.304911,0.0288672,1.853,1
-0.268396,0.0279481,1.794,1
-0.231894,0.0268264,1.722,1
-0.201136,0.0261721,1.68,1
-0.171003,0.0254243,1.632,1
-0.143204,0.0248323,1.594,1
-0.115042,0.0239288,1.536,1
-0.0901126,0.0234147,1.503,1
-0.065359,0.0226202,1.452,1
-0.0422197,0.0218724,1.404,1
-0.0208173,0.0214362,1.376,1
-0.000249922,0.0208442,1.338,1
0.019359,0.0204392,1.312,1
0.0381018,0.0199874,1.283,1
-0.385174,0.0602529,1.981,1
-0.349471,0.0592188,1.947,1
-0.309847,0.0572722,1.883,1
-0.272735,0.0554473,1.823,1
-0.236608,0.0534399,1.757,1
-0.204129,0.0518583,1.705,1
-0.173413,0.0503375,1.655,1
-0.143833,0.0486951,1.601,1
-0.117139,0.0475697,1.564,1
-0.0908921,0.0461098,1.516,1
-0.0664843,0.0449236,1.477,1
-0.0430917,0.0435853,1.433,1
-0.0210594,0.0423383,1.392,1
-0.000253844,0.0413346,1.359,1
0.0195065,0.0402092,1.322,1
0.0383691,0.0392967,1.292,1
-0.315113,0.086658,1.915,1
-0.274231,0.0829473,1.833,1
-0.239166,0.0803679,1.776,1
-0.205086,0.077517,1.713,1
-0.17509,0.0756164,1.671,1
-0.145899,0.0734896,1.624,1
-0.118263,0.0714532,1.579,1
-0.0920912,0.0695074,1.536,1
-0.0670245,0.0673805,1.489,1
-0.0432721,0.0651179,1.439,1
-0.0213317,0.0638056,1.41,1
-0.000255899,0.0619955,1.37,1
0.0196688,0.0603212,1.333,1
0.038963,0.0593709,1.312,1
-0.313303,0.114409,1.904,1
-0.280215,0.112547,1.873,1
-0.242937,0.108401,1.804,1
-0.209277,0.105036,1.748,1
-0.176871,0.10143,1.688,1
-0.147247,0.0984859,1.639,1
-0.119911,0.0962025,1.601,1
-0.0933502,0.0935586,1.557,1
-0.0679247,0.0906743,1.509,1
-0.0438435,0.0876098,1.458,1
-0.0215889,0.085747,1.427,1
-0.000259074,0.0833435,1.387,1
0.0199049,0.0810601,1.349,1
0.038963,0.0788368,1.312,1
-0.278719,0.139587,1.863,1
-0.249536,0.138838,1.853,1
-0.210354,0.131645,1.757,1
-0.177709,0.127074,1.696,1
-0.148684,0.124002,1.655,1
-0.12051,0.120556,1.609,1
-0.0942496,0.117783,1.572,1
-0.068825,0.114562,1.529,1
-0.0442043,0.110141,1.47,1
-0.0217705,0.107818,1.439,1
-0.000261129,0.104746,1.398,1
0.020141,0.102274,1.365,1
0.0395866,0.0998761,1.333,1
-0.245496,0.163637,1.823,1
-0.214784,0.161034,1.794,1
-0.181377,0.155379,1.731,1
-0.151649,0.151519,1.688,1
-0.122232,0.146493,1.632,1
-0.0950889,0.142363,1.586,1
-0.0694552,0.138504,1.543,1
-0.0447757,0.133657,1.489,1
-0.0219671,0.130335,1.452,1
-0.000263371,0.126565,1.41,1
0.0203033,0.123513,1.376,1
0.0400618,0.12109,1.349,1
-0.184101,0.183781,1.757,1
-0.153176,0.178342,1.705,1
-0.123955,0.173112,1.655,1
-0.0964679,0.1683,1.609,1
-0.0704005,0.163593,1.564,1
-0.0453771,0.15784,1.509,1
-0.0222395,0.153761,1.47,1
-0.000267667,0.149891,1.433,1
0.0205394,0.145602,1.392,1
0.0403588,0.142151,1.359,1
-0.155512,0.206744,1.731,1
-0.125153,0.199578,1.671,1
-0.0973672,0.193964,1.624,1
-0.0710757,0.18859,1.579,1
-0.0455876,0.181065,1.516,1
-0.0224361,0.177124,1.483,1
-0.000269908,0.172585,1.445,1
0.020805,0.168405,1.41,1
0.0406855,0.163628,1.37,1
-0.0982665,0.220073,1.639,1
-0.0720659,0.214971,1.601,1
-0.0463995,0.207183,1.543,1
-0.0227387,0.201812,1.503,1
-0.000272336,0.19577,1.458,1
0.0209673,0.190802,1.421,1
0.0413388,0.186908,1.392,1
-0.100185,0.249162,1.671,1
-0.0724261,0.239918,1.609,1
-0.04661,0.23112,1.55,1
-0.0229354,0.22605,1.516,1
-0.000274578,0.219191,1.47,1
0.0211444,0.213674,1.433,1
0.041517,0.208455,1.398,1
-0.0737764,0.268708,1.639,1
-0.0472716,0.257724,1.572,1
-0.0233439,0.25297,1.543,1
-0.000279434,0.245264,1.496,1
0.0214247,0.23805,1.452,1
0.0422,0.232968,1.421,1
-0.0234498,0.277114,1.55,1
-0.000281863,0.269784,1.509,1
0.0216903,0.262812,1.47,1
0.0425564,0.256197,1.433,1
-0.0239944,0.307082,1.586,1
-0.000284478,0.294884,1.523,1
0.0219707,0.2883,1.489,1
0.0431206,0.281136,1.452,1
-0.000290828,0.324567,1.557,1
0.0221772,0.313311,1.503,1
0.043477,0.305181,1.464,1
0.352061,-0.245915,1.387,2
0.377354,-0.248929,1.404,2
0.304341,-0.220787,1.359,2
0.328708,-0.223549,1.376,2
0.354853,-0.227123,1.398,2
0.380311,-0.229885,1.415,2
0.235899,-0.194424,1.317,2
0.256548,-0.195162,1.322,2
0.28069,-0.198262,1.343,2
0.304341,-0.200624,1.359,2
0.33253,-0.205496,1.392,2
0.357899,-0.208153,1.41,2
0.383536,-0.210662,1.427,2
0.170282,-0.168377,1.268,2
0.192214,-0.171033,1.288,2
0.213758,-0.172892,1.302,2
0.235899,-0.174884,1.317,2
0.259653,-0.177672,1.338,2
0.281945,-0.179133,1.349,2
0.308148,-0.182718,1.376,2
0.335397,-0.186436,1.404,2
0.362214,-0.18949,1.427,2
0.386761,-0.191084,1.439,2
0.129988,-0.146851,1.245,2
0.150262,-0.148502,1.259,2
0.171625,-0.150743,1.278,2
0.193557,-0.152984,1.297,2
0.215399,-0.154754,1.312,2
0.236795,-0.155933,1.322,2
0.256548,-0.155933,1.322,2
0.285289,-0.161005,1.365,2
0.310611,-0.1636,1.387,2
0.338025,-0.166903,1.415,2
0.36526,-0.169734,1.439,2
0.0723321,-0.125182,1.214,2
0.0911425,-0.126111,1.223,2
0.111027,-0.127967,1.241,2
0.131032,-0.12941,1.255,2
0.151336,-0.130751,1.268,2
0.170954,-0.131266,1.273,2
0.191467,-0.132297,1.283,2
0.211459,-0.132813,1.288,2
0.242526,-0.139619,1.354,2
0.264893,-0.140753,1.365,2
0.289887,-0.143022,1.387,2
0.314418,-0.144774,1.404,2
0.342325,-0.147765,1.433,2
0.370082,-0.150343,1.458,2
0.0536567,-0.106111,1.202,2
0.07263,-0.107612,1.219,2
0.0921113,-0.109113,1.236,2
0.111832,-0.110349,1.25,2
0.132389,-0.111938,1.268,2
0.153126,-0.113262,1.283,2
0.173505,-0.114056,1.292,2
0.197288,-0.116705,1.322,2
0.220489,-0.118559,1.343,2
0.243422,-0.119971,1.359,2
0.267998,-0.121913,1.381,2
0.292186,-0.123414,1.398,2
0.316882,-0.124915,1.415,2
0.346864,-0.128181,1.452,2
0.373128,-0.12977,1.47,2
0.0541924,-0.0891588,1.214,2
0.0728683,-0.0898197,1.223,2
0.092782,-0.0914355,1.245,2
0.113085,-0.0928309,1.264,2
0.133433,-0.0938591,1.278,2
0.1542,-0.0948873,1.292,2
0.176191,-0.0963561,1.312,2
0.198929,-0.0978984,1.333,2
0.223116,-0.0998079,1.359,2
0.245392,-0.100616,1.37,2
0.265863,-0.100616,1.37,2
0.296993,-0.104361,1.421,2
0.320913,-0.105243,1.433,2
0.34973,-0.107519,1.464,2
0.374905,-0.108474,1.477,2
0.0547727,-0.0719088,1.227,2
0.0739408,-0.0727292,1.241,2
0.0938253,-0.0737841,1.259,2
0.114337,-0.0748976,1.278,2
0.134895,-0.0757181,1.292,2
0.156587,-0.0768902,1.312,2
0.177534,-0.0774763,1.322,2
0.198929,-0.0781209,1.333,2
0.218026,-0.0778279,1.328,2
0.244497,-0.0799963,1.365,2
0.273625,-0.0826335,1.41,2
0.299501,-0.0839815,1.433,2
0.325168,-0.085095,1.452,2
0.354269,-0.0869117,1.483,2
0.379728,-0.0876736,1.496,2
0.0551744,-0.0540979,1.236,2
0.074477,-0.0547107,1.25,2
0.0948687,-0.0557174,1.273,2
0.115232,-0.0563739,1.288,2
0.136461,-0.0572055,1.307,2
0.157184,-0.0576432,1.317,2
0.179683,-0.0585623,1.338,2
0.203705,-0.0597441,1.365,2
0.227713,-0.060707,1.387,2
0.251482,-0.0614511,1.404,2
0.276924,-0.0624577,1.427,2
0.303472,-0.0635519,1.452,2
0.329199,-0.0643398,1.47,2
0.359047,-0.0657841,1.503,2
0.0557994,-0.0361647,1.25,2
0.0755495,-0.0366855,1.268,2
0.0956139,-0.0371195,1.283,2
0.116484,-0.0376692,1.302,2
0.137505,-0.0381031,1.317,2
0.159094,-0.038566,1.333,2
0.181832,-0.0391736,1.354,2
0.206092,-0.0399548,1.381,2
0.230504,-0.0406202,1.404,2
0.254527,-0.041112,1.421,2
0.279253,-0.0416328,1.439,2
0.304726,-0.0421825,1.458,2
0.33211,-0.0429058,1.483,2
0.362152,-0.0438606,1.516,2
0.0564243,-0.017816,1.264,2
0.0758474,-0.0179429,1.273,2
0.0966572,-0.0182812,1.297,2
0.117826,-0.0185631,1.317,2
0.139176,-0.0187886,1.333,2
0.1616,-0.0190846,1.354,2
0.183309,-0.0192396,1.365,2
0.206988,-0.0195497,1.387,2
0.231489,-0.0198739,1.41,2
0.256677,-0.0201981,1.433,2
0.28294,-0.0205505,1.458,2
0.308697,-0.0208183,1.477,2
0.336589,-0.0211847,1.503,2
0.36693,-0.0216499,1.536,2
0.0566029,0.000940638,1.268,2
0.0767411,0.000955475,1.288,2
0.0977751,0.000973279,1.312,2
0.118811,0.000985148,1.328,2
0.140846,0.00100073,1.349,2
0.162913,0.0010126,1.365,2
0.184786,0.00102076,1.376,2
0.21042,0.00104598,1.41,2
0.233295,0.00105414,1.421,2
0.26008,0.00107713,1.452,2
0.285269,0.00109049,1.47,2
0.311205,0.00110458,1.489,2
0.341068,0.0011298,1.523,2
0.370275,0.00114983,1.55,2
0.0574957,0.0200653,1.288,2
0.0775753,0.0202834,1.302,2
0.0985203,0.0205949,1.322,2
0.119705,0.0208442,1.338,2
0.14189,0.0211713,1.359,2
0.164822,0.0215141,1.381,2
0.18774,0.0217789,1.398,2
0.212062,0.0221372,1.421,2
0.23625,0.0224176,1.439,2
0.261155,0.0227136,1.458,2
0.286627,0.0230096,1.477,2
0.315385,0.0235081,1.509,2
0.342411,0.0238197,1.529,2
0.37553,0.0244896,1.572,2
0.0578974,0.0394488,1.297,2
0.0781711,0.039905,1.312,2
0.0993401,0.0405437,1.333,2
0.121137,0.0411825,1.354,2
0.143665,0.0418516,1.376,2
0.166135,0.0423383,1.392,2
0.188546,0.0427032,1.404,2
0.212957,0.0434028,1.427,2
0.235265,0.0435853,1.433,2
0.255602,0.0434028,1.427,2
0.292837,0.0458969,1.509,2
0.319565,0.0465052,1.529,2
0.348682,0.0473568,1.557,2
0.380786,0.0484822,1.594,2
0.058567,0.0593709,1.312,2
0.0791244,0.0600949,1.328,2
0.100905,0.0612715,1.354,2
0.122568,0.0619955,1.37,2
0.144814,0.0627648,1.387,2
0.166851,0.0632626,1.398,2
0.188546,0.0635341,1.404,2
0.215643,0.0653894,1.445,2
0.242488,0.0668375,1.477,2
0.269215,0.0680141,1.503,2
0.295554,0.0689191,1.523,2
0.322491,0.0698242,1.543,2
0.353609,0.0714532,1.579,2
0.382458,0.0724488,1.601,2
0.0590134,0.0794377,1.322,2
0.0800181,0.0806995,1.343,2
0.101278,0.081661,1.359,2
0.123552,0.0829829,1.381,2
0.146589,0.084365,1.404,2
0.169596,0.0853865,1.421,2
0.194052,0.0868286,1.445,2
0.219374,0.0883308,1.47,2
0.245608,0.0898932,1.496,2
0.27029,0.0906743,1.509,2
0.298077,0.0922967,1.536,2
0.328552,0.0944599,1.572,2
0.356968,0.0957819,1.594,2
0.386041,0.0971038,1.616,2
0.0597277,0.100251,1.338,2
0.0806735,0.10145,1.354,2
0.102917,0.103473,1.381,2
0.125073,0.104746,1.398,2
0.148364,0.10647,1.421,2
0.171029,0.107369,1.433,2
0.195798,0.109242,1.458,2
0.22221,0.111565,1.489,2
0.247742,0.113063,1.509,2
0.275126,0.115086,1.536,2
0.303511,0.117184,1.564,2
0.331478,0.118832,1.586,2
0.361895,0.12108,1.616,2
0.393447,0.123403,1.647,2
0.0604419,0.121539,1.354,2
0.0816268,0.122975,1.37,2
0.103737,0.12495,1.392,2
0.126594,0.127014,1.415,2
0.149617,0.12863,1.433,2
0.173296,0.130335,1.452,2
0.197409,0.131951,1.47,2
0.224299,0.134913,1.503,2
0.251026,0.137247,1.529,2
0.277634,0.139132,1.55,2
0.30778,0.142363,1.586,2
0.33315,0.143082,1.594,2
0.367045,0.147121,1.639,2
0.0609329,0.142778,1.365,2
0.0822822,0.144452,1.381,2
0.105078,0.147485,1.41,2
0.127668,0.149263,1.427,2
0.1516,0.151878,1.452,2
0.175444,0.153761,1.47,2
0.199961,0.155749,1.489,2
0.228179,0.159932,1.529,2
0.252175,0.160665,1.536,2
0.273872,0.159932,1.529,2
0.310691,0.167464,1.601,2
0.33942,0.169869,1.624,2
0.370628,0.173112,1.655,2
0.061424,0.164344,1.376,2
0.0832951,0.166972,1.398,2
0.106345,0.170435,1.427,2
0.129278,0.172585,1.445,2
0.152853,0.174855,1.464,2
0.17628,0.176407,1.477,2
0.201841,0.179513,1.503,2
0.225194,0.180229,1.509,2
0.250041,0.181901,1.523,2
0.285515,0.190381,1.594,2
0.313602,0.193009,1.616,2
0.345899,0.197667,1.655,2
0.0621382,0.186908,1.392,2
0.084308,0.189996,1.415,2
0.107687,0.194024,1.445,2
0.130441,0.19577,1.458,2
0.15421,0.198321,1.477,2
0.178548,0.200872,1.496,2
0.204527,0.204498,1.523,2
0.232358,0.209063,1.557,2
0.260384,0.212957,1.586,2
0.289455,0.216985,1.616,2
0.318065,0.220073,1.639,2
0.0631649,0.21099,1.415,2
0.0853804,0.213674,1.433,2
0.108656,0.217402,1.458,2
0.132141,0.220235,1.477,2
0.156194,0.223068,1.496,2
0.18177,0.227094,1.523,2
0.207213,0.230076,1.543,2
0.233402,0.233208,1.564,2
0.26416,0.239918,1.609,2
0.0637006,0.233952,1.427,2
0.0860954,0.236903,1.445,2
0.10955,0.241001,1.47,2
0.133841,0.245264,1.496,2
0.159013,0.249691,1.523,2
0.183322,0.251822,1.536,2
0.211107,0.257724,1.572,2
0.240118,0.26379,1.609,2
0.0642363,0.257269,1.439,2
0.0872275,0.261739,1.464,2
0.110966,0.266208,1.489,2
0.13563,0.271036,1.516,2
0.15964,0.27336,1.529,2
0.185828,0.278366,1.557,2
0.0650844,0.282298,1.458,2
0.088717,0.2883,1.489,2
0.112456,0.292173,1.509,2
0.136793,0.296045,1.529,2
0.0656201,0.306432,1.47,2
0.0891341,0.311852,1.496,2
-1.13394,-2.50499,5.832,3
-1.60225,-2.33884,5.64,3
-1.51798,-2.33884,5.64,3
-1.4337,-2.33884,5.64,3
-1.37192,-2.37782,5.734,3
-1.30822,-2.41846,5.832,3
-1.09661,-2.33884,5.64,3
