-1.13394,-2.50499,5.832
-1.60225,-2.33884,5.64
-1.51798,-2.33884,5.64
-1.4337,-2.33884,5.64
-1.37192,-2.37782,5.734
-1.30822,-2.41846,5.832
-1.09661,-2.33884,5.64
-1.57611,-2.21838,5.548
-0.490523,-2.18319,5.46
-0.249733,-2.21838,5.548
-0.000973164,-2.08323,5.21
0.080564,-2.18319,5.46
-1.63897,-1.91853,4.983
-1.58744,-1.94664,5.056
-1.53462,-1.9759,5.132
-1.5031,-2.03711,5.291
-1.28525,-1.94664,5.056
-1.19223,-1.91853,4.983
-0.756417,-1.94664,5.056
-0.537739,-1.9759,5.132
-0.384373,-1.9759,5.132
-0.231007,-1.9759,5.132
-0.154324,-1.9759,5.132
-0.0764917,-1.94664,5.056
-0.000930763,-1.91853,4.983
0.0757243,-1.9759,5.132
0.669177,-1.91853,4.983
-1.66661,-1.71948,4.645
-1.64156,-1.76723,4.774
-1.5926,-1.7924,4.842
-1.52025,-1.7924,4.842
-1.4156,-1.8446,4.983
-1.32177,-1.81794,4.911
-1.21356,-1.76723,4.774
-0.734724,-1.81794,4.911
-0.634006,-1.7428,4.708
-0.514582,-1.81794,4.911
-0.428893,-1.76723,4.774
-0.367821,-1.81794,4.911
-0.29444,-1.81794,4.911
-0.217953,-1.7924,4.842
-0.000904426,-1.7924,4.842
0.137944,-1.71948,4.645
0.415569,-1.71948,4.645
0.5619,-1.7428,4.708
0.623787,-1.71948,4.645
0.762599,-1.71948,4.645
0.809973,-1.67395,4.522
0.889185,-1.69616,4.582
1.11812,-1.63063,4.405
1.26621,-1.6521,4.463
1.84214,-1.63063,4.405
1.88361,-1.60983,4.3488
1.97378,-1.63063,4.405
2.0396,-1.63063,4.405
-2.67408,-1.67295,4.708
-2.50087,-1.60685,4.522
-2.4333,-1.60685,4.522
-2.33486,-1.58589,4.463
-1.78094,-1.62817,4.582
-1.71247,-1.62817,4.582
-1.62248,-1.60685,4.522
-1.45839,-1.65056,4.645
-1.25018,-1.65056,4.645
-1.13451,-1.58589,4.463
-0.822432,-1.62817,4.582
-0.774701,-1.67295,4.708
-0.685503,-1.62817,4.582
-0.608958,-1.60685,4.522
-0.54139,-1.60685,4.522
-0.473822,-1.60685,4.522
-0.417304,-1.65056,4.645
-0.347898,-1.65056,4.645
-0.132463,-1.56528,4.405
-0.0693206,-1.62817,4.582
-0.000855861,-1.62817,4.582
0.0667235,-1.60685,4.522
0.13254,-1.58589,4.463
0.20186,-1.60685,4.522
0.332599,-1.58589,4.463
0.404564,-1.60685,4.522
0.478397,-1.62817,4.582
0.512608,-1.52619,4.295
0.591557,-1.56528,4.405
0.71397,-1.54531,4.3488
0.877542,-1.60685,4.522
0.973891,-1.54531,4.3488
1.02602,-1.52619,4.295
1.0902,-1.52619,4.295
1.17429,-1.47076,4.139
1.45671,-1.507,4.241
2.10197,-1.47076,4.139
-2.46824,-1.51967,4.463
-2.37034,-1.49992,4.405
-2.27512,-1.48079,4.3488
-2.21014,-1.48079,4.3488
-2.17288,-1.49992,4.405
-2.0152,-1.48079,4.3488
-1.97542,-1.49992,4.405
-1.86192,-1.46247,4.295
-1.82026,-1.48079,4.3488
-1.77796,-1.49992,4.405
-1.73468,-1.51967,4.463
-1.64632,-1.49992,4.405
-1.31722,-1.49992,4.405
-1.23544,-1.48079,4.3488
-1.18558,-1.49992,4.405
-1.11976,-1.49992,4.405
-1.0405,-1.48079,4.3488
-0.975515,-1.48079,4.3488
-0.856482,-1.49992,4.405
-0.790662,-1.49992,4.405
-0.734386,-1.51967,4.463
-0.650614,-1.48079,4.3488
-0.520654,-1.48079,4.3488
-0.450036,-1.46247,4.295
-0.390694,-1.48079,4.3488
-0.329923,-1.49992,4.405
-0.264103,-1.49992,4.405
-0.195753,-1.48079,4.3488
-0.129155,-1.46247,4.295
-0.0641616,-1.44408,4.241
-0.000812302,-1.48079,4.3488
0.0641679,-1.48079,4.3488
0.12755,-1.46247,4.295
0.18704,-1.42671,4.19
0.255903,-1.46247,4.295
0.320079,-1.46247,4.295
0.384256,-1.46247,4.295
0.448432,-1.46247,4.295
0.488022,-1.39232,4.089
0.562684,-1.42671,4.19
0.610219,-1.39232,4.089
0.687899,-1.42671,4.19
0.854612,-1.39232,4.089
0.904961,-1.37598,4.041
0.965342,-1.37598,4.041
1.0506,-1.40935,4.139
1.11244,-1.40935,4.139
